Komentar,Sumber_Video
3500 ja bayk yg nggk naik lebih memilih bawa mobil sendiri pa lgi 5000 makin macet jakarta,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gpp..asal jaklingko ttp gratis,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
JANGAN MILIH PDI-P LAGI 😂,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
semua orang harus nya bayar termasuk PNS yg gratis siswa aja dan mahasiswa kalau pekerja d samaratakan,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
5000 gapa mobilnya suka lama dateng,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Sangat mudah menaikkan tarif,tp barengin donk dgn perbaikan pelayanan service ke penumpang busway ( masyarakat), jangan sampe penumpang antri lama nunggu, tambahkan armadanya,fasilitasnya jga dperbaiki.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"5000 RB ,, muter-muter JKT EMG ga minum ga mkn .",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
naik harga ga masalah masa lama banget nunggu,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
hampir sejam lama,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
tolong dong kp Melayu rambutan di perbanyak,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gimana mau di naikin busway nya aja ga banyak,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
penuh kurang armada,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
TPI skrg lama datangnya karena macet x iyaa dia,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
semua yg punya gaji bakalan naik motor pribadi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
bukan nya pelit akan tetapi keuangan setiap orang itu beda2 gk sama pendapatan nya masa di naikin sih 😯,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"buset naeknya jadi 7 rebu 100℅ gk kira""",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
periksa kepala dishublah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Jadi pemimpin bisa ga sih lebih kreatif, ga bisanya naikin harga aja",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ini cnth public transprt sbg pelayanan masyarakat. semua kalangan bs naek. maka dpt subsidi krn PSO whosh?,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ya Allah ... dari saya kerja 2013 baru naik 😭.tapi jangan naik siii . .. tapi perbanyak ya armada nya jgn nungguin lama .😁,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"itu PNS jangan digratisin donk, masa kalah yg gajinya UMR tetep bayar wkwkkw",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"gpp, asal jaklingko tetep gratis",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
misal dari palmerah ke spark kena 5k😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
harga busway dari Bogor ke blok M yang harus naik karena itu sudah diluar Jakarta,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jangan langsung 5000 dong. .. 4000 dulu,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
BANYAK MAUUU ANJIR,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Tarif Tj naik juga gpp mengingat peningkatan layanan dan armada juga. Kyknya lbih efisien kalau tarif tersebut ngak dipukul rata, misal rute keluar JKT dikenakan tarif kawasan menyesuaikan jarak, rute dalam kota naik sewajarnya, dan mungkin jaklingko bisa dikenakan tarif sehingga penggunaan subsidi disini bisa efisien saja. Contohnya mrt dan lrt yg dimana tarifnya menyesuaikan jarak",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gaji kecil transportasi naik kacau,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gajih kagk naik 🤣🤣,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"saya pengguna setia tj selama 5 thn ini mungkin kenaikan jdi tarif 5000 wajar aja krn sudah lama sekali tak naik cuma prosedurnya dibenerin aja,misal tap sekalo aja lah gk usah tap in tap out..pernah kepotong 2 kali trus armada yg penumpangnya super padat ditambah,dan jam tunggunya jng terlalu lama..trus yg bukan koridor utama yg cuma nyampe jam 22.00 diperpanjang lah sampai mentok jam 24.00 gpp...soalnya saya di jalur yg cuma beroperasi nyampe jam 22.00...kdg pulang nyampe jam 12 malem kurang..jdinya naik ojel deh... itu aja menurutku...beda pendapat,gk boleh saling hujat ya..saling memberi masukan aja silahkan !!",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
4000 ajhh😁,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Kalo setiap naik penumpang bisa duduk semua si ga masalah ya, ini mah udah di naikin tetep desek²an apalagi pas jam berangkat dan pulang kerja. please banget jangan naik. gaji yg under umr dan ga punya kendaraan pribadi menangis melihat ini 😭",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
itu mah buat club' Persija jdi di taikin😂,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
klo bisa tranjakarta jngn naik tarif nya biarr rame trus tranjkrta,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Katanya negara hadir yg untuk rakyat, mensejahterakan rakyat, meringankan beban rakyat. kalau buat rakyat jangan mikir untung rugi dong.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
buat yang transit transit si kerasa inimah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ya allah padahal angkutan uang rakyat yg di subsidi malah naik zalim zalim,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ini pasti ide komisarisnya yg kemarin ikut demo di trans7 😌,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Gpp 5000, yang penting untuk 1 hari. Jadi walaupun naik TJ Transit yg masuk keluar halte, tidak ada potongan lagi, berlaku sampai 23.59. 🤣",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
@transjakarta syarat gratis lansia ?,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
semoga naiknya tarif di tambah dengan fasilitasnya 🥰,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"tarif TJ naik, bensin turun. baru adul 🗿",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
saldo mst sisa 5rb .stp top up admin 1.500.Ga setuju naik,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
transjateng aja 5rb msak di ibu kota mau 5rb bnyk yg protes malu sma yg tinggl didaerah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Gak bisa naik ini anjir pake gojek mulu ternyata lebih murah pake bus gini,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gaji ngga naik2 transport naik naik bae,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"loh ternyata tj 20 tahun lalu, dari Thun 2005 dong ya😭",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
asal yg gratis naik kyk pensiunan publik masyarakat kyk pkk kl bs jgn duduk kl penuh kl manula g apa,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Banyak buzzer,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ya klo pindah2 kn byr lg berapa kali tap 5 5 5,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Mahal bgt 5.000 😭😭😭😭😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"padahal subsidinya tepat sasaran loh,tp knp di utak-atik ya @pramonoanung",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
😜😜😜,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Ga setuju lahh, uang pemprov itu ngendap belasan triliun per tahun, dipake buat nambah subsidi TJ ga buat jkt defisit anggaran koq, toh demi kesejahteraan warga jkt bukan segelintir orang, 😂",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
lama² ntr juga ujung² nya 10.000 an. smua naik dah. di 3.500 aja ga usah naik.,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
intinya kalo ga korupsi ga bisa hidup 💔rip manusia,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
naik tj 3500 tapi keluar ngetep dipotong lagi😩,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gaji Pramudi nya naik ga?,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
itu wajib di naikin soal nya kalo saya naik itu penumpang ny makin hari makin jadi tetep harus di naikin yah,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
pajak nya kurangin,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
dulu aku bisa isi minimal bayar 20k isi saldo 16k lah sekarang isi 16k tetep bayarnya 50k gila,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Izin liputan saran sih, kalo mau naikin tarif yah gaji juga naikin lah, soalnya paspasan hdp merantau",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
waduhh...masalahnya busway nya penuh teruss antri bngt Mao masuk nya...ga sesuai apalagi yg 6B JM sibuk ga pernah bisa dpt bangku Krn busway nya terbatas penumpang nya buanyaaaak buangettttt,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
tarip normal aja g papa sih paling jg 10rb,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
seharusnya gratis,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Boleh naik asal semua jalur TJ tidak ada hambatan ( tidak berhenti ketika lampu merah, tidak ikut macet )",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Serius aja Weh gaji 2jt belum makan, sama transportasi yg harus naik, Itu gak salah makin miskin dong pak masyarakat nya kalau gitu",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
mulai kapan nih?..,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
Saya juga naik komara 10 rb gpp,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jangan di naikin plis🙏😥,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ngapa gak diturunin 2000 aja,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"banyakan yg komen setuju itu bukan penguna tj paling naik juga bisa di hitung beberapa kali dalal setahun, dan yg keberatan pasti yg pake tj 7 hari dalam seminggu termasuk saya 😅",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
naik sekitar 42% umr aja tiap tahun naik ga ada segitu 😭,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"3,500 ajah pake kartu 🗿",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gua jarang make tj atau kereta paling pulkam atau liburan aja😂,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
lah 2 kali bayar gi mna ceritanya boncos lah yg ada,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gapapa gapapa itu yg bilang gapapa naik 5000 ko bisa di gapapain?? as mahasiswa yg blom berpenghasilan mah termasuk lumayan klo sekali naik. PP jadi 10k huhh,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"gpp naik 5rb asalkan keamanan dan kenyamanan penumpang no. 1,hbis kcopetan HP weee d hlte bsway Hi. kmrin hri mggu pdhl bru j naik bsway dr dkuh atas mau k arah kota.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
mahal,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
anjg cuma naik segitu pada ngk mau 🤣🤣,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"tpi kadang suka kepotong 2x. pas tap in kepotong, pas tap out kepotong. jdi double. ya klo udh tarif naik klo double gitu jdi 10k dong sekali jalan? mending sistem kaya dulu tap in doang yg potong tap out nya enggak",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"yg di sby udh 5k, tapi enak ada harga pelajar/mahasiswa 2.5k",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"knp rakyat yg selalu di Bebani dg biaya yg terus naik, berbeda dg negara lain yg memberikan fasilitas terbaik bahkan gratis",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Serius pada komplain padahal cuma 5rb, naik 1.500 doang? Disini udah umum angkot aja segitu. Angdes lebih mahal.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"padahal baru ngerasain tj, ak maba pak pp ke kampus 4 jam, jangan di naikin pls biar ak hemat:(",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"apa"" naik.. trif tol naik, pajak naik, bbm naik, tp ttep rugi.. gatau duitnya kmana 😂",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
ALIGGG BGT INI,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
bagaimana dgn pelajar yg mengunakan tj setiap hari tolong di pikirkan lagi,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
@Ridwan Abdurrahman:GPP naik 5 ribu tapi 1 di mesin top up jngan ada potongan nya. udh itu aja,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"minimal bersyukur ,noh liat luar jawa naik ojek pp bisa sampe 50 K gada transumnya adapun gasleengkap di jakarta, kurang kurangin ngeluhnya.",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"uda yg pd ngeluh bawa kendaraan pribadi aja, coba modal goceng bisa ga sampe kantor 😂 uda bertahun taun naik 1500 aja kek berasa yang punya saham ini itu kritik 😂",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"Bayar 3.500 naik busway,tp di dlmnya bisa 1 batalyon 😩😩",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
jangaaan naik please,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
klo penghasilan nya gede bilang nya gpp klo yg penghasilan nya pas Pasan pusing juga tuh..klo naik 5000 berarti PP dah 10000 bro...pelayanan nya juma gitu2 aja klo dah jam pulang kerja berdesakan nguntungin copet copet di basway ..jalur basway nya masih di pake Ama motor mobil pribadi nya pada masuk jalur basway..klo bisa di jalur basway di pasang tilang elektronik..tuh biar pada yg lewat jalur basway..,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
gapapa naik tapi....TAP GATE NYA JANGAN LEMOT PLIS,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
"segalanya semuanya naik, gajih kagak2 naik2",https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
isi 20rb cuma 4x pakai🧐,https://www.tiktok.com/@liputan6.sctv/video/7565790379098836245?q=tarif%20transjakarta&t=1763737147719
